"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"54","RT @KirkDBorne: Borrowed from #Retail, @AnthemInc’s #Healthcare #BigData Analytics Boosts Member Engagement: https://t.co/BpkcsO1kBf #CX #M…",FALSE,0,NA,2017-08-05 04:01:31,FALSE,NA,"893683361335705600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",5,TRUE,FALSE,NA,NA,"Pune, Maharashtra, India","en","http://pbs.twimg.com/profile_images/839152724818161664/45uZ019-_normal.jpg"
"55","RT @MachinesLearnIT: B4 u build anothr #MachineLearning #startup,<U+2935>read:
<U+2139>https://t.co/P2Xq1MeJVz
#BigData #DataScience #algorithms #AI #ML…",FALSE,0,NA,2017-08-05 04:01:31,FALSE,NA,"893683358567354368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AbidHasan_",3,TRUE,FALSE,NA,NA,"Gurgaon, India","en","http://pbs.twimg.com/profile_images/768413261/locked_normal.jpg"
"56","RT @KirkDBorne: Policy Institute urges government to see beyond the 'hype' of #BigData: https://t.co/2r5jUXpQwk #DataScience #Analytics #Ma…",FALSE,0,NA,2017-08-05 04:01:25,FALSE,NA,"893683334525706245",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",10,TRUE,FALSE,NA,NA,"Pune, Maharashtra, India","en","http://pbs.twimg.com/profile_images/839152724818161664/45uZ019-_normal.jpg"
"57","RT @dj_shaily: @ErkanAYAN2013: <ed><U+00A0><U+00BD><ed><U+00B4><U+009D>10 Milestones in History of #AI: 
#BigData #MachineLearning #IoT 
#Dataviz #Blockchain #fintech #ML #startu…",FALSE,0,NA,2017-08-05 04:01:22,FALSE,NA,"893683322395783170",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",2,TRUE,FALSE,NA,NA,"Ottawa, Ontario","en","http://pbs.twimg.com/profile_images/846006987838160897/yI0fl9rO_normal.jpg"
"58","RT @KirkDBorne: From Raw Data to Actionable Insights with #MATLAB Analytics: https://t.co/X6sln1JTYD #BigData #DataScience #MachineLearning…",FALSE,0,NA,2017-08-05 04:01:22,FALSE,NA,"893683320848084992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",8,TRUE,FALSE,NA,NA,"Pune, Maharashtra, India","en","http://pbs.twimg.com/profile_images/839152724818161664/45uZ019-_normal.jpg"
"59","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 04:01:19,FALSE,NA,"893683309905104896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RuthyDraper",50,TRUE,FALSE,NA,NA,"pittsburgh","en","http://pbs.twimg.com/profile_images/893608078456872960/wIIhZeDW_normal.jpg"
"60","RT @KirkDBorne: #BigData Analytics resources at @MathWorks https://t.co/zm7OHsepiU #DataScience #MachineLearning #MATLAB https://t.co/x5b73…",FALSE,0,NA,2017-08-05 04:01:16,FALSE,NA,"893683296873455616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",7,TRUE,FALSE,NA,NA,"Pune, Maharashtra, India","en","http://pbs.twimg.com/profile_images/839152724818161664/45uZ019-_normal.jpg"
"61","RT @arnabch01: #AI #ML #BigData #HPC #IoT t make #ADAS #selfdrivingcars affordable Mobileye can enhance #EBIDTA for $INTC #investor https:/…",FALSE,0,NA,2017-08-05 04:01:10,FALSE,NA,"893683271720161280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsaaMobile1",101,TRUE,FALSE,NA,NA,"Panama","en","http://pbs.twimg.com/profile_images/746563698064506884/nrOiCXKR_normal.jpg"
"62","RT @KirkDBorne: The Analytics/#DataScience/#BigData industry in India is ~$2B annually — 10 Things IT Professionals Need To Know: https://t…",FALSE,0,NA,2017-08-05 04:01:06,FALSE,NA,"893683257044332544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",8,TRUE,FALSE,NA,NA,"Pune, Maharashtra, India","en","http://pbs.twimg.com/profile_images/839152724818161664/45uZ019-_normal.jpg"
"63","RT @ErkanAYAN2013: What is #industry40?

#CyberSecurity #robots #Bigdata #IoT #IIoT #AR #VR #CloudComputing #AI #ML #MachineLearning #M2M #…",FALSE,0,NA,2017-08-05 04:00:58,FALSE,NA,"893683221887668225",NA,"<a href=""http://www.mwifrc.com"" rel=""nofollow"">@mwifrc</a>","MikeWrightQ",13,TRUE,FALSE,NA,NA,"London ","en","http://pbs.twimg.com/profile_images/468713299706535937/Q_UeQAaD_normal.jpeg"
"64","RT @tecbizz: #FRESHNET: The Rules of #DigitalTransformation for Start-Ups | @ThingsExpo #BigData #AI #DX #IoT https://t.co/C4ACKyP2Lz #SMAR…",FALSE,0,NA,2017-08-05 04:00:57,FALSE,NA,"893683218330812416",NA,"<a href=""http://www.alexhorovitz.com/HAL_9000_AI"" rel=""nofollow""> CentralCore</a>","HAL_9000_AI",1,TRUE,FALSE,NA,NA,"Cyberspace","en","http://pbs.twimg.com/profile_images/709867092082733056/bWLvzGAS_normal.jpg"
"65","RT @KirkDBorne: Data Analysis &amp; Modeling Tools - Leveraging #BigData for better business decisions: https://t.co/6ns5b0dEWi #Analytics #Dat…",FALSE,0,NA,2017-08-05 04:00:52,FALSE,NA,"893683196356939778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",8,TRUE,FALSE,NA,NA,"Pune, Maharashtra, India","en","http://pbs.twimg.com/profile_images/839152724818161664/45uZ019-_normal.jpg"
"66","RT @SmartAbroad: But #technology is not just limited to the #cars it builds, its #businessmodel is built on #BigData which drives everythin…",FALSE,0,NA,2017-08-05 04:00:45,FALSE,NA,"893683168020226049",NA,"<a href=""http://digitalperiod.com/tweetappie"" rel=""nofollow"">TweetAppie</a>","digitalperiod",10,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/625362695651364864/Z8Tt0Fon_normal.png"
"67","RT @dj_shaily: @ErkanAYAN2013: <ed><U+00A0><U+00BD><ed><U+00B4><U+009D>10 Milestones in History of #AI: 
#BigData #MachineLearning #IoT 
#Dataviz #Blockchain #fintech #ML #startu…",FALSE,0,NA,2017-08-05 04:00:44,FALSE,NA,"893683163825885184",NA,"<a href=""https://timelab.io"" rel=""nofollow"">BotIoTimelab</a>","IoTimelab",2,TRUE,FALSE,NA,NA,"Aix-en-Provence, France","fr","http://pbs.twimg.com/profile_images/869175261086060544/bjtJqwiM_normal.jpg"
"68","8 Things to Stop Doing If You Want to Succeed in #IoT https://t.co/YSD0mhPLGA #BigData",FALSE,0,NA,2017-08-05 04:00:39,FALSE,NA,"893683140098748416",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RetweetedRajeev",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"69","#FRESHNET: The Rules of #DigitalTransformation for Start-Ups | @ThingsExpo #BigData #AI #DX #IoT https://t.co/C4ACKyP2Lz #SMART WEAR",FALSE,0,NA,2017-08-05 04:00:37,FALSE,NA,"893683133454921728",NA,"<a href=""http://freshnet.de"" rel=""nofollow"">WPONE</a>","tecbizz",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/496268350704472065/rT1Se7k7_normal.jpeg"
"70","RT @CuriaTech: Cheap #healthcare enabled by #AI #BigData  
will ensure #health for all #child by 2030 #SDG https://t.co/ZZlXwfTO5p by #arna…",FALSE,0,NA,2017-08-05 04:00:35,FALSE,NA,"893683125020221440",NA,"<a href=""https://twitter.com/SmartMedRT"" rel=""nofollow"">SmartMedRT</a>","SmartMedRT",2,TRUE,FALSE,NA,NA,"Tübingen, Deutschland","de","http://pbs.twimg.com/profile_images/742611383997628416/lEUvIIJ-_normal.jpg"
"71",".@HarvardBiz explores how #data will transform #changemanagement #BlockChain #IoT #BigData #Cloud #Net… https://t.co/6DWqHqv5m4",FALSE,0,NA,2017-08-05 04:00:29,TRUE,NA,"893683099480997888",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","CDWGWAGov",0,FALSE,FALSE,NA,NA,"Bellevue, WA","en","http://pbs.twimg.com/profile_images/828820308857466880/z7HQrG-6_normal.jpg"
"72","8 Things to Stop Doing If You Want to Succeed in #IoT https://t.co/PuF95RpBOA #BigData",FALSE,0,NA,2017-08-05 04:00:24,FALSE,NA,"893683077532323840",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","rbukralia",1,FALSE,FALSE,NA,NA,"Minnesota, USA","en","http://pbs.twimg.com/profile_images/809958696344322048/xFo1-AN-_normal.jpg"
"73","What you need to know about Industry 4.0 https://t.co/fXmiQ3dxXs #Industry40 #IoT #BigData #AI https://t.co/iiWEzy0Hj9",FALSE,0,NA,2017-08-05 04:00:20,FALSE,NA,"893683061812068352",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","afigueiredo",0,FALSE,FALSE,NA,NA,"Boston, MA","en","http://pbs.twimg.com/profile_images/675119646903828486/vqpIlO9b_normal.jpg"
"74","RT Fisher85M: How does #IoT help #smartcities?
#innovation #bigdata #tech #wearables #startups #data #IIoT #AI #ML #sensors #drones #mobil…",FALSE,1,NA,2017-08-05 04:00:16,FALSE,NA,"893683044233744385",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>","fmarin_ES",0,FALSE,FALSE,NA,NA,"España - LATAM","es","http://pbs.twimg.com/profile_images/796251614965338112/EuP-3QlF_normal.jpg"
"75","Cheap #healthcare enabled by #AI #BigData  
will ensure #health for all #child by 2030 #SDG https://t.co/ZZlXwfTO5p… https://t.co/JzHLjGj7J0",FALSE,0,NA,2017-08-05 04:00:15,TRUE,NA,"893683042522456066",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","CuriaTech",2,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/823266785105321984/4Be7y2DA_normal.jpg"
"76","Welcome back pocket watches!! <U+231A><U+FE0F><U+231A><U+FE0F><U+231A><U+FE0F><U+231A><U+FE0F>
#tech #science #bigdata #mobile #innovation #awesome #startups https://t.co/aMIPOF70JZ",FALSE,0,NA,2017-08-05 04:00:12,FALSE,NA,"893683027276161028",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","TechGeekRebel",0,FALSE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/600628989258895363/xfm0spLF_normal.png"
"77","RT @hortonworks: Learn how @GeisingerHealth implemented #Hadoop using HDP and is now a leader in #BigData and Analytics https://t.co/BAvTaR…",FALSE,0,NA,2017-08-05 04:00:08,FALSE,NA,"893683013157965824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajeshbalamohan",8,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"78","#BigData @AnalyticsWeek #FutureOfData #Podcast with Eloy Sasot, News Corp https://t.co/Ery90IiV7y",FALSE,1,NA,2017-08-05 04:00:08,FALSE,NA,"893683010779873283",NA,"<a href=""http://ekvoice.com"" rel=""nofollow"">BreakingApp</a>","BreakingHunt",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/658477239411982336/vxYwo4Bg_normal.png"
"79","#BigData @AnalyticsWeek #FutureOfData #Podcast with @ScottZoldi, @FICO https://t.co/5QpQsWp0QE",FALSE,0,NA,2017-08-05 04:00:07,FALSE,NA,"893683007969566722",NA,"<a href=""http://pxl.me"" rel=""nofollow"">InfoGraphApp</a>","Infographz",0,FALSE,FALSE,NA,NA,"WWW","en","http://pbs.twimg.com/profile_images/2822943494/29b8e438385ffa14ccb9ea11f6ba0996_normal.jpeg"
"80","#Quality and A Know-How Team - Big Factors for #BigData https://t.co/huyuYtqQTQ via @ecmtechnews #business #analytics",FALSE,0,NA,2017-08-05 04:00:05,FALSE,NA,"893682998511534081",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","ecmapping",0,FALSE,FALSE,NA,NA,"Toronto, Canada","en","http://pbs.twimg.com/profile_images/544552237943386112/WBay0CDJ_normal.png"
"81","Believe in yourself... you are great =&gt; Data Analyst Intern - Summer 2017 https://t.co/NP1JQdrRny #bigdata #iot… https://t.co/01IL3kixp6",FALSE,0,NA,2017-08-05 04:00:04,TRUE,NA,"893682994732576769",NA,"<a href=""http://www.iotbigdatajobs.com/"" rel=""nofollow"">IoT BigData Jobs</a>","IoTBigDataJobs",0,FALSE,FALSE,NA,NA,"Global","en","http://pbs.twimg.com/profile_images/797345313359065088/dwlpyKxA_normal.jpg"
"82","RT @arnabch01: #AI #ML #HPC #BigData #robotics #VR #iot t hugely #disrupt #retail $AMZN $WMT $TGT $KR $BBY $COST $HD $LOW #investor https:/…",FALSE,0,NA,2017-08-05 04:00:04,FALSE,NA,"893682993419702273",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",128,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"83","Here's How Big Data And Machine Learning Will Help Small Manufacturers Compete With Global Giants… https://t.co/UXBQes83gA",FALSE,0,NA,2017-08-05 04:00:03,TRUE,NA,"893682992304074753",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mhrsafa",0,FALSE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/779720216926425089/Pf8QqtRD_normal.jpg"
"84","RT @arnabch01: #AI #ML #BigData #HPC #fintech #roboadvisor to revolutionize #AssetManagement #banking $BLK $C $JPM $GS $WFC $MS $BK https:/…",FALSE,0,NA,2017-08-05 04:00:03,FALSE,NA,"893682992228569088",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",88,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"85","RT @gp_pulipaka: Design and Nanomanufacturing Speeds Up Fabrication. #BigData #MachineLearning #DataScience #AI #DesignThinking
https://t.c…",FALSE,0,NA,2017-08-05 04:00:03,FALSE,NA,"893682992077574144",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",8,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"86","RT @arnabch01: #AI #ML #BigData #HPC #fintech #roboadvisor to revolutionize #AssetManagement #banking $BLK $C $JPM $GS $WFC $MS $BK https:/…",FALSE,0,NA,2017-08-05 04:00:01,FALSE,NA,"893682983764447232",NA,"<a href=""http://null.hosemedownwithdata.us"" rel=""nofollow"">HoseMeDownWithData</a>","dataproblems",88,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/589281797348798465/_SuW60Pm_normal.jpg"
"87","RT WebkadCEO: #Bigdata revolution in #Business #Growth

webkadCEO 
#defstar5 #mpgvip #Innovation #Digital #AI #UX #Strategy #Trends #Tech…",FALSE,0,NA,2017-08-05 04:00:00,FALSE,NA,"893682979733741568",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>","fmarin_ES",0,FALSE,FALSE,NA,NA,"España - LATAM","es","http://pbs.twimg.com/profile_images/796251614965338112/EuP-3QlF_normal.jpg"
"88","An investment in data analytics technology is a necessity to push up the decision quality https://t.co/WH01WpB6kS #Bigdata",FALSE,0,NA,2017-08-05 04:00:00,FALSE,NA,"893682978768998400",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Absolutdata",1,FALSE,FALSE,NA,NA,"San Francisco, US","en","http://pbs.twimg.com/profile_images/722750134681886721/oEEnERH__normal.jpg"
"89","Is #Data Killing #advertising? https://t.co/Jh3CsQjGqP via @LinkedIn @tomgoodwyn
#BigData #ads #branding #devices #admakers",FALSE,1,NA,2017-08-05 04:00:00,FALSE,NA,"893682978525773826",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tradelab_ES",0,FALSE,FALSE,NA,NA,"Comunidade de Madrid, Espanha","es","http://pbs.twimg.com/profile_images/834082359070846976/5GkWP9P3_normal.jpg"
"90","Most Popular #AI Applications in the World [Infographic] #IoT #fintech #tech #bigdata #machinelearning @elonmusk… https://t.co/1bfgnj0bX6",FALSE,1,NA,2017-08-05 03:59:56,TRUE,NA,"893682963526725632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crowdinvestnow",0,FALSE,FALSE,NA,NA,"London,UK","en","http://pbs.twimg.com/profile_images/627144354642038784/sheDz8We_normal.png"
"91","RT @ipfconline1: 12 Emerging Trends in #BigData #Analytics
https://t.co/xq72P8rFgT    [via @DataScienceCtrl]
#DigitalTransformation https:/…",FALSE,0,NA,2017-08-05 03:59:51,FALSE,NA,"893682941636771844",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raj_archtect",50,TRUE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/736861002797613057/qwHnKi5z_normal.jpg"
"92","RT @arnabch01: #AI #ML #BigData #HPC #fintech #roboadvisor to revolutionize #AssetManagement #banking $BLK $C $JPM $GS $WFC $MS $BK https:/…",FALSE,0,NA,2017-08-05 03:59:43,FALSE,NA,"893682905020383232",NA,"<a href=""http://misukou.wjg.jp/mscpro/"" rel=""nofollow"">Many Stars Creator Pro</a>","we152d6l6h16",88,TRUE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/892213907766497280/gDm7GE8S_normal.jpg"
"93","RT @arnabch01: #AI #ML #BigData #HPC #fintech #roboadvisor to revolutionize #AssetManagement #banking $BLK $C $JPM $GS $WFC $MS $BK https:/…",FALSE,0,NA,2017-08-05 03:59:42,FALSE,NA,"893682901857951744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arnabch01",88,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/743824651155955713/UnJnr0fz_normal.jpg"
"94","Social Media Marketing In The Age Of IoT And Wearable Tech [Infographic] #IoT #BigData #SocialMedia #Marketing… https://t.co/buUmV9OooR",FALSE,4,NA,2017-08-05 03:59:40,TRUE,NA,"893682894828220416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dario_sipos",1,FALSE,FALSE,NA,NA,"Prague, Zagreb","en","http://pbs.twimg.com/profile_images/799640856554827777/VNCQq8z5_normal.jpg"
"95","RT @AristeguiOnline: ""Bots tratan de bloquear a @AristeguiOnline"", :#BigData con @CarlosPaezAgraz de @Mesurar #Video <ed><U+00A0><U+00BD><ed><U+00B3><U+00BD> en #Aristegui <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>  htt…",FALSE,0,NA,2017-08-05 03:59:35,FALSE,NA,"893682874666405889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarwinM74168140",177,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"96","RT @arnabch01: #AI #ML #HPC #BigData #robotics #VR #iot t hugely #disrupt #retail $AMZN $WMT $TGT $KR $BBY $COST $HD $LOW #investor https:/…",FALSE,0,NA,2017-08-05 03:59:33,FALSE,NA,"893682864625115136",NA,"<a href=""http://misukou.wjg.jp/mscpro/"" rel=""nofollow"">Many Stars Creator Pro</a>","we152d6l6h16",128,TRUE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/892213907766497280/gDm7GE8S_normal.jpg"
"97","RT @arnabch01: #AI #ML #HPC #BigData #robotics #VR #iot t hugely #disrupt #retail $AMZN $WMT $TGT $KR $BBY $COST $HD $LOW #investor https:/…",FALSE,0,NA,2017-08-05 03:59:32,FALSE,NA,"893682860149710848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arnabch01",128,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/743824651155955713/UnJnr0fz_normal.jpg"
"98","RT @gp_pulipaka: A Gentle Introduction To Neural Networks Series<U+200A>—<U+200A>Part 1. #BigData #DeepLearning #MachineLearning #DataScience #AI
https:/…",FALSE,0,NA,2017-08-05 03:59:25,FALSE,NA,"893682831288709121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepSingularity",13,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/740909379621244928/cPIOKx_E_normal.jpg"
"99","RT @arnabch01: Major #tech #innovation in #banking #trading #fintech #insureTech along with #BigData to energize #world #gdp #SDGs https://…",FALSE,0,NA,2017-08-05 03:59:25,FALSE,NA,"893682829980291072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kangarassuccess",87,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/823223144773197825/WH_LB7bV_normal.jpg"
"100","RT @KirkDBorne: There are many good #DataScience #ML books. Here's a 3-year old list of my favs: https://t.co/tnacRZiDFW #abdsc #BigData 
C…",FALSE,0,NA,2017-08-05 03:59:23,FALSE,NA,"893682823965626368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiangTNgo",11,TRUE,FALSE,NA,NA,"Plano, TX","en","http://pbs.twimg.com/profile_images/888611201382584320/0dDB8CLF_normal.jpg"
"101","RT @gp_pulipaka: Design and Nanomanufacturing Speeds Up Fabrication. #BigData #MachineLearning #DataScience #AI #DesignThinking
https://t.c…",FALSE,0,NA,2017-08-05 03:59:23,FALSE,NA,"893682823135076352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepSingularity",8,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/740909379621244928/cPIOKx_E_normal.jpg"
"102","RT @arnabch01: #AI #ML #BigData #HPC #IoT t make #ADAS #selfdrivingcars affordable Mobileye can enhance #EBIDTA for $INTC #investor https:/…",FALSE,0,NA,2017-08-05 03:59:22,FALSE,NA,"893682819733504001",NA,"<a href=""http://misukou.wjg.jp/mscpro/"" rel=""nofollow"">Many Stars Creator Pro</a>","we152d6l6h16",101,TRUE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/892213907766497280/gDm7GE8S_normal.jpg"
"103","RT @arnabch01: #AI #ML #BigData #HPC #IoT t make #ADAS #selfdrivingcars affordable Mobileye can enhance #EBIDTA for $INTC #investor https:/…",FALSE,0,NA,2017-08-05 03:59:21,FALSE,NA,"893682816487112704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arnabch01",101,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/743824651155955713/UnJnr0fz_normal.jpg"
"104","RT @gp_pulipaka: Importance Sampling for Keras. #BigData #MachineLearning #DataScience #AI #Keras
https://t.co/sJ9MHTvXt9 https://t.co/61v7…",FALSE,0,NA,2017-08-05 03:59:21,FALSE,NA,"893682813399998464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepSingularity",1,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/740909379621244928/cPIOKx_E_normal.jpg"
"105","RT @gp_pulipaka: #SAP on #IBM Z – SAP Business Suite. #BigData #DataScience #zOS #Analytics #SCM #CRM #SCM #PLM #BW #ABAP #Java
https://t.c…",FALSE,0,NA,2017-08-05 03:59:19,FALSE,NA,"893682805976178689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepSingularity",3,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/740909379621244928/cPIOKx_E_normal.jpg"
"106","RT @gp_pulipaka: #Algorithms Guide #Robotics Toward Telescope-like Structures. #BigData #MachineLearning #DataScience #AI #IoT
https://t.co…",FALSE,0,NA,2017-08-05 03:59:17,FALSE,NA,"893682797964963841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeepSingularity",7,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/740909379621244928/cPIOKx_E_normal.jpg"
"107","RT @wiomax: #AI More Important to #IoT than #BigData Insights https://t.co/BpNgtQMoFk #ArtificialIntelligence #InternetOfThings #DataAnalyt…",FALSE,0,NA,2017-08-05 03:59:17,FALSE,NA,"893682797814194181",NA,"<a href=""http://www.wiomax.com/cn"" rel=""nofollow"">wiomax_cn2</a>","wiomax_cn",27,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/756157098627506177/Y74zY208_normal.jpg"
